ParcelId,AddrNum,StPreDir,StName,StType,StSufDir,Address,WARD,NeighborhoodNumber,NeighborhoodName,LowAddrNum,LowAddrSuf,HighAddrNum,HighAddrSuf,Description,Usage,Class,LegalDescription,PropertyType,Side lot Eligible?,Stories,Irregular_Lot,Frontage,NbrOfUnits,SQFT
37779135000,1422,,WALTON,AV,,1422   WALTON AV ,10,54,Lewis Place,1422,,1422,,,Vacant Lot,A,C B 3777 N WALTON AV35 FT X 130 FTNEWCOMB PLACE ADDNLOT 1,Lot,,0,,,,4451
24779120000,2014,,JOHN,AV,,2014   JOHN AV ,14,66,College Hill,2014,,2016,,fenced lot,Vacant Lot,A,C B 2477 JOHN AV50 FT X 110 FTBRYANS ADDNBLOCK 45LOTS E 7 & W 8,Lot,,0,,,,5502
24329300000,4415,N,20TH,ST,,4415  N 20TH ST ,14,66,College Hill,4415,,4415,,2 story 2 unit brick,Residential,C,C. B. 2432 20TH25 FT X 117 FT 5 INRUSSELL ADDNLOT N-21,Building,,2,,,,2890
24329310000,4411,N,20TH,ST,,4411  N 20TH ST ,14,66,College Hill,4411,,4413,,,Vacant Lot,C,C. B. 2432 20TH ST49 FT X 117 FT 1 INBISSELL PK ADDNLOT S-21 N-22,Lot,,0,,,,5664
24089290000,3915,,BLAIR,AV,,3915   BLAIR AV ,14,65,Hyde Park,3915,,3915,,,Vacant Lot,C,C B 2408 BLAIR AV25 FT X 145 FTBATES ADDNLOT 31 BOUNDED S-BY ALLEY,Lot,Yes,0,,,,3641
24129220000,1123,,NEWHOUSE,AV,,1123   NEWHOUSE AV ,14,65,Hyde Park,1123,,1123,,,,,C. B.2412 NEWHOUSE30 FT X 127 FTNEWHOUSE ADDNBND E-210 FT W WL 11TH,,,,,,,3848
24239020000,4130,,PECK,ST,,4130   PECK ST ,14,67,Fairground Neighborhood,4130,,4132,,,Vacant Lot,A,C. B. 2423 PECK50 FT X 120 FTCARDINAL TRACT ADDNLOT 2-3,Lot,,0,,,,6006
11579100000,3260,N,20TH,ST,,3260  N 20TH ST ,14,65,Hyde Park,3260,,3260,,,Vacant Lot,C,C. B. 1157 20TH ST30 FT X 69 FTFARRAR=S ADDNBLOCK 8 LOT W-20,Lot,,0,,,,2074
37179080000,4572,,COTTAGE,AV,,4572   COTTAGE AV ,12,56,Greater Ville,4572,,4572,,Demolished: 2 story frame,Vacant Lot,A,C B 3717 COTTAGE AV50 FT X 130 FT 11 INWASH EST 3RD ADDNBLOCK 21 LOT 6,Lot,,0,,,,6540
37129300000,2830,,MARCUS,AV,,2830   MARCUS AV ,12,56,Greater Ville,2830,,2830,,,Vacant Lot,A,C. B. 3712 MARCUS40 FT X 114 FT 10 INTAYLORS ADDNLOTS W 109 110,Lot,,0,,,,4716
24739100000,1510,,OBEAR,AV,,1510   OBEAR AV ,14,66,College Hill,1510,,1512,,,Vacant Lot,C,{. B. 2473 OBEAR AVE50 FT X 130 FTBRYANS ADDNBLOCK 39 LOTS E9 & W 10,Lot,,0,,,,6500
24439120000,4330,N,19TH,ST,,4330  N 19TH ST ,14,66,College Hill,4330,,4330,,Demolished: 1 story frame,Vacant Lot,C,C. B. 2443 19TH ST25 FT X 130 FTBISSELL PARK ADDNLOT S 7,Lot,,0,,,,3250
37149610000,4611,,MAFFITT,AV,,4611   MAFFITT AV ,12,56,Greater Ville,4611,,4611,,,Vacant Lot,A,C.B. 3714 MAFFITL16 FT 10 IN X 145 FTTAYLORS ADDNLOT W 45 & 46,Lot,,0,,,,2440
37149560000,4595,,MAFFITT,AV,,4595   MAFFITT AV ,12,56,Greater Ville,4595,,4595,,,Vacant Lot,A,C. B. 3714 MAFFITT30 FT X 145 FTTAYLORS ADDNBLOCK 5LOT W 38 E 39,Lot,,0,,,,4350
24719210000,1421,,OBEAR,AV,,1421   OBEAR AV ,14,66,College Hill,1421,,1421,,fenced lot,Vacant Lot,A,C B 2471 OBEAR50 FT X 110 FTJ B BRYANS EST 2ND ADDNLOT 15,Lot,,0,,,,5491
24279290000,4225,,GROVE,ST,,4225   GROVE ST ,14,67,Fairground Neighborhood,4225,,4225,,,Vacant Lot,A,C. B. 2427 GROVE25 FT X 120 FTCARDINAL TRACT ADDNLOT S13,Lot,Yes,0,,,,2873
24369070000,4244,N,21ST,ST,,4244  N 21ST ST ,14,65,Hyde Park,4244,,4244,,vacant lot w/ green lien,Vacant Lot,A,C. B. 2436 21ST ST24 FT X 135 FT 8 INPENROSE TRACT ADDNBLK EBND N-282 FT 5 IN SSL OF FERRY,Lot,Yes,0,,,,3370
24279140000,4236,,PLEASANT,ST,,4236   PLEASANT ST ,14,67,Fairground Neighborhood,4236,,4236,,,Vacant Lot,A,C. B. 2427 PLEASANT26 FT 8 IN X 120 FTBISSELLS PARK ADDNLOT N-39,Lot,,0,,,,3073
24029180000,4019,N,FLORISSANT,AV,,4019  N FLORISSANT AV ,14,65,Hyde Park,4019,,4019,,,Vacant Lot,C,C. B.2402 N FLORISSANT25 FT X 139 FT 6 INWLAKER ADDNBLK 1 LOT 8,Lot,,0,,,,3458
24029070000,4020,N,22ND,ST,,4020  N 22ND ST ,14,65,Hyde Park,4020,,4022,,,Vacant Lot,C,"C. B. 2402 22ND ST45 FT X 143 FT.WALKER ADDN. BLOCK 1LOTS 11, 12",Lot,,0,,,,6420
24029080000,4024,N,22ND,ST,,4024  N 22ND ST ,14,65,Hyde Park,4024,,4024,,2 story 2 unit brick,Residential,C,C. B. 2402 22ND ST25 FT X 143 FTPLATT ADDNBND S NL LOT 11,Building,,2,,,,3565
23979310000,3917,,VEST,AV,,3917   VEST AV ,14,65,Hyde Park,3917,,3919,,,Vacant Lot,A,"C B 2397 VEST AV75 FT X 127 FT 6 INSTUEWES ADDNLOTS 25, 26, 27",Lot,,0,,,,9562
23979250000,3939,,VEST,AV,,3939   VEST AV ,14,65,Hyde Park,3939,,3939,,2 story 2 unit brick,Residential,A,C B 2397 VEST AV25 FT X 127 FT 6 INBENTZEN ADDNLOT 36,Building,,2,,,,3187
24279150000,4240,,PLEASANT,ST,,4240   PLEASANT ST ,14,67,Fairground Neighborhood,4240,,4240,,,Vacant Lot,A,C. B. 2427 PLEASANT25 FT X 120 FTBISSELL PK ADDNLOTS S-38,Lot,,0,,,,3020
24329180000,4418,,STRODTMAN,PL,,4418   STRODTMAN PL ,14,66,College Hill,4418,,4418,,,,,C. B. 2432 STRODTMAN26.05 FT X 117 FT 6 INBISSELL PK ADDNLOT S-13 & N-12,,,,,,,2997
18669200000,3709,,EVANS,AV,,3709   EVANS AV ,11,77,Covenant Blu-Grand Center,3709,,3709,,Demolished: 2 story brick,Vacant Lot,A,C.B. 1866 EVANS AVE30 FT X 113 FT 6 IND D PAGES 3RD ADDNBLOCK 2 LOT W-23 E-24,Lot,,0,,,,3405
36979040000,4356,,GARFIELD,AV,,4356   GARFIELD AV ,12,57,The Ville,4356,,4356,,,Vacant Lot,C,C. B. 3697 GARFIELD25 FT X 130 FT 6 INWASH 3RD ADDNBLOCK 12LOT NE3,Lot,,0,,,,3256
36979050000,4352,,GARFIELD,AV,,4352   GARFIELD AV ,12,57,The Ville,4352,,4352,,one story residence,residential,A,C. B. 3697 GARFIELD AVE25 FT X 130 FT 6 INWASHS 3RD ADDNBLOCK 12LOT NW4,Building,,,,,,3256
37009140000,4418,,ALDINE,AV,,4418   ALDINE AV ,12,57,The Ville,4418,,4418,,,Vacant Lot,C,C. B. 3700 ALDINE AVE25 FT X 127 FTWASH 3RD ADDNBLOCK 1 LOT W-13,Lot,,0,,,,3146
37009150000,4416,,ALDINE,AV,,4416   ALDINE AV ,12,57,The Ville,4416,,4416,,,Vacant Lot,C,C B 3700 ALDINE AV25 FT X 125 FT 9 1/2 INWASH EST ADDNBLOCK 1 LOT E-13,Lot,,0,,,,3147
37059450000,2526,N,TAYLOR,AV,,2526  N TAYLOR AV ,12,57,The Ville,2526,,2526,,,Vacant Lot,C,C. B. 3705 TAYLOR AVE25 FT X 150 FTWASH ESTATE ADDNBND N-COTTAGE E-ALLEYS WHITTIER W-TAYLOR,Lot,,0,,,,3604
37069050000,4440,,KENNERLY,AV,,4440   KENNERLY AV ,12,57,The Ville,4440,,4440,,,Vacant Lot,C,C. B. 3706 KENNERLY AVE25 FT X 133 FT 7 INTAYLORS ADDNLOT E 8,Lot,,0,,,,3326
36389060000,3934,,COTE BRILLIANTE,AV,,3934   COTE BRILLIANTE AV ,12,56,Greater Ville,3934,,3934,,,Vacant Lot,A,C.B.3638 COTE BRILLIANTE50FT X 123FT 8 INMURPHYS ADDNBLOCK 2 LOT 22,Lot,,0,,,,6147
36299130000,3807,,KENNERLY,AV,,3807   KENNERLY AV ,11,59,Jeff Vanderlou,3807,,3807,,,Vacant Lot,A,C.B.3629A KENNERLY AVE26FT 2 IN X 100 FTCHOUTEAU PL ADDNLOT W 3 E 4,Lot,,0,,,,2608
38339015000,5950,,PAGE,BLVD,,5950   PAGE BLVD ,10,48,West End,5950,,5954,,,Vacant Lot,C,C B 3833 E & W AMHERST PL79 FT 1 IN X 147 FTAMHERST PL ADDNLOT 18 & 19,Lot,,0,Yes,,,11557
38349235000,5951,,HAMILTON,TER,,5951   HAMILTON TER ,13,78,Hamilton Heights,5951,,5951,,2 story 1 unit brick & stone,Residential,A,C. B. 3834-N HAMILTON TERR30 FT X 101 FTHAYDEN & MCDERMOTT'S ROSE HILL SUBDNBLOCK 1LOT 47,Building,,2,,,,3030
33519270000,2025,E,PRAIRIE,AV,,2025  E PRAIRIE AV ,14,66,College Hill,2025,,2025,,,Vacant Lot,A,C B 3351 EAST PRAIRIE AV25 FT X 116 FT 7 1/2 INGRATZ & BROWNS ADDNBLOCK 6 LOT 36,Lot,,0,,,,3141
33079020000,4308,,PRAIRIE,AV,,4308   PRAIRIE AV ,11,67,Fairground Neighborhood,4308,,4308,,,Vacant Lot,A,C. B. 3307 PRAIRIE40 FT X 121 FTBRYANS EST ADDNLOT 3 S4,Lot,,0,,,,4836
33519320000,2039,E,PRAIRIE,AV,,2039  E PRAIRIE AV ,14,66,College Hill,2039,,2039,,,Vacant Lot,A,C B 3351 EAST PRAIRIE AV25 FT X 120 FTGRATZ & BROWNS ADDNBLOCK 6LOT 42,Lot,,0,,,,3072
11289020000,1222,,HEBERT,ST,,1222   HEBERT ST ,14,63,Old North St. Louis,1222,,1222,,,Vacant Lot,A,C. B. 1128 HEBERT ST15 FT 7 IN X 162 FT 9 INE. UNION ADDNBLOCK 8 LOT W-2 & E-1,Lot,,0,,,,2404
24029220000,4007,N,FLORISSANT,AV,,4007  N FLORISSANT AV ,14,65,Hyde Park,4007,,4007,,,Vacant Lot,C,C. B.2402 FLORISSANT25 FT X 139 FT 6 INWALKERS BREMEN ADDNBLK 1 LOT 3,Lot,,0,,,,3482
24359370000,4237,N,21ST,ST,,4237  N 21ST ST ,14,65,Hyde Park,4237,,4237,,,Vacant Lot,A,C. B. 2435 21ST ST25 FT X 120 FTWEBER SEYFRIEDS ADDNLOT 20,Lot,,0,,,,3006
55289380000,5453,,BEACON,AV,,5453   BEACON AV ,13,72,Walnut Park East,5453,,5453,,vacant lot w/ green lien,Vacant Lot,A,C.B.5528 BEACON AVE25 FT X 125 FTFLORISSANT HILLS ADDNBLOCK 5LOT 54,Lot,,0,,,,3125
54839330000,4755,,THRUSH,AV,,4755   THRUSH AV ,13,72,Walnut Park East,4755,,4755,,,Vacant Lot,A,C. B. 5483 THRUSH AVE30 FT X 138 FTBIRCHER PL ADDNBLOCK 2 LOT 36,Lot,,0,,,,4118
44079080000,4710,,SAN FRANCISCO,AV,,4710   SAN FRANCISCO AV ,12,69,Penrose,4710,,4710,,,Vacant Lot,A,C. B. 4407 SAN FRANCISCO27 FT 3 IN X 120 FTHEGEL PL ADDNBLOCK 2 LOT W-17,Lot,,0,,,,3270
44089490000,4645,,SACRAMENTO,AV,,4645   SACRAMENTO AV ,11,69,Penrose,4645,,4645,,,Vacant Lot,A,C. B. 4408B SACRAMENTO AVE25 FT X 120 FTFLORENCE PLACE ADDNBLOCK 2LOT 18,Lot,,0,,,,3004
44119130000,4425,,FARLIN,AV,,4425   FARLIN AV ,11,69,Penrose,4425,,4425,,,Vacant Lot,A,C. B. 4411A FARLIN20 FT X 107 FT 9 INRICHMOND ADDNLOT W-10,Lot,Yes,0,,,,2155
37689100000,1249,N,EUCLID,AV,,1249  N EUCLID AV ,10,53,Fountain Park,1249,,1249,,,,,C. B. 3768 E EUCLID AVE26 FT 10 IN X 130 FTAMHERST PL ADDNLOTS NE33 SE34,,,,,,,3483
45539395000,4522,,NEWBERRY,TER,,4522   NEWBERRY TER ,10,54,Lewis Place,4522,,4522,,,Vacant Lot,A,C. B. 4553 S NEWBERRY TERRACE35 FT X 130 FT 5 INLEWIS & MARSHALLS SUBDN ADDNLOT PT. 44 BND NEWBERRY TERRACEE-KRUEGER S-ALLEY W-KLEIN,Lot,,0,,,,4574
44169405000,4423,,BESSIE,AV,,4423   BESSIE AV ,11,69,Penrose,4423,,4423,,,Vacant Lot,A,C. B. 4416SA BESSIE AVE25 FT X 107 FT 9 INNEWSTEAD HTS ADDNLOT 24,Lot,,0,,,,2690
44169430000,4437,,BESSIE,AV,,4437   BESSIE AV ,11,69,Penrose,4437,,4437,,,Vacant Lot,A,C. B. 4416SA BESSIE25 FT X 108 FTNEWSTEAD HTS ADDNLOT 19,Lot,,0,,,,2690
51299190000,5468,,PARTRIDGE,AV,,5468   PARTRIDGE AV ,13,72,Walnut Park East,5468,,5468,,,Vacant Lot,C,C.B.5129 PARTRIDGE30 FT X 140 FTWALNUT PARK ADDNBLOCK 9 LOT E 30,Lot,,0,,,,4176
51259120000,5442,,WREN,AV,,5442   WREN AV ,13,72,Walnut Park East,5442,,5442,,,Vacant Lot,C,C.B.5125 WREN AVE50 FT X 138 FT 6 INWALNUT PARK ADDNBLOCK 13LOT 25,Lot,,0,,,,6908
51329150000,5540,,WREN,AV,,5540   WREN AV ,13,72,Walnut Park East,5540,,5540,,,Vacant Lot,C,C.B.5132 WREN30 FT X 138 FT 6 INWALNUT PK ADDNBLOCK 2 LOT E-22,Lot,,0,,,,4087
51239110000,5242,,GILMORE,AV,,5242   GILMORE AV ,13,72,Walnut Park East,5242,,5242,,vacant lot w/ green lien,Vacant Lot,C,C.B.5123 GILMORE AVE25 FT X 138 FT 6 INWALNUT PK ADDNBLK 18 LOT W-25,Lot,,0,,,,3462
51239150000,5258,,GILMORE,AV,,5258   GILMORE AV ,13,72,Walnut Park East,5258,,5258,,,Vacant Lot,C,C.B.5123 GILMORE ST50 FT X 138 FT 6 INADD WALNUT PARKBLOCK-18 LOT-28,Lot,,0,,,,6927
53939110000,5127,,ROBIN,AV,,5127   ROBIN AV ,13,72,Walnut Park East,5127,,5127,,vacant lot w/ green lien,Vacant Lot,A,C.B. 5393 ROBIN AVE30 FT X 138 FT 6 INWALNUT PARK ADDNLOTS S2 N3,Lot,,0,,,,4161
54339170000,1116,,HOWELL,ST,,1116   HOWELL ST ,13,74,Baden,1116,,1116,,single family,,,C.B.5433 HOWELL45 FT X 120 FT HORNSBY HTS 1ST ADDNBLOCK 2LOT 34 E-35,,,,,,,5400
54339180000,1112,,HOWELL,ST,,1112   HOWELL ST ,13,74,Baden,1112,,1112,,vacant lot w/ green lien,Vacant Lot,A,C.B.5433 HOWELL30 FT X 120 FTHORNSBY HTS ADDNBLOCK 2LOT 33,Lot,Yes,0,,,,3600
43769070000,4201,,GERALDINE,AV,,4201 R  GERALDINE AV ,12,70,Mark Twain I-70 Industrial,4201,R,4201,R,attached to multibuilding industrial,Industrial,A,C B 4376 UNION BLVD1.700 ACSBROWN BRENT SUBDNLOT 2,Building,,1,Yes,,,74841
43839110000,4138,,WALBRIDGE,PL,,4138   WALBRIDGE PL ,12,69,Penrose,4138,,4138,,,Vacant Lot,C,C. B. 4383 SA WALBRIDGE27 FT 6 IN X 110 FTSLEVINS ADDNBND S-375 FT NNL OF FARLIN,Lot,,0,,,,2975
43839115000,4140,,WALBRIDGE,PL,,4140   WALBRIDGE PL ,12,69,Penrose,4140,,4140,,,Vacant Lot,C,CB 4383-SA WALBRIDGE17 FT 6 IN X 110 FTSLEVINS SUBDNLOT N-4,Lot,,0,,,,2017
48389120000,5040,,KENSINGTON,AV,,5040   KENSINGTON AV ,10,51,Academy,5040,,5040,,,Vacant Lot,C,C B 4838 KENSINGTON AVE28 FT 6 IN X 170 FTMT CABANNE ADDNLOT E 30 W 31,Lot,,0,,,,4845
49149670000,5735,,LOTUS,AV,,5735   LOTUS AV ,13,50,Wells Goodfellow,5735,,5735,,,Vacant Lot,A,C. B. 4914 LOTUS25 FT X 160 FTGARFIELD ADDNLOT E-10,Lot,,0,,,,4000
49959010000,5976,,KENNERLY,AV,,5976   KENNERLY AV ,13,50,Wells Goodfellow,5976,,5976,,2 story 4 unit brick,Residential,A,C. B. 4995 KENNERLY44 FT X 114 FT 5 7/8 INMT AUBURN ADDNLOTS 33 & W-32,Building,,2,,,,5006
52209180000,2927,,GREER,AV,,2927   GREER AV ,11,59,Jeff Vanderlou,2927,,2927,,,Vacant Lot,C,C. B. 5220 GREER37 FT 6 IN X 132 FT 8 INLINDELL PK ADDNLOT E-13 W-14,Lot,,0,,,,4975
24119250000,1419,,BREMEN,AV,,1419   BREMEN AV ,14,65,Hyde Park,1419,,1419,,,Vacant Lot,C,C. B.2411 BREMEN20 FT X 123 FT 3 INN PK PL BLVD ADDNLOT 47,Lot,,0,,,,2443
24269120000,4205,,GLASGOW,AV,,4205   GLASGOW AV ,14,67,Fairground Neighborhood,4205,,4205,,,Vacant Lot,A,C. B. 2426 GLASGOW25 FT X 87 FT 11 INCARDINAL ADDNBLK 7 LOT 13,Lot,,0,,,,2212
24719110000,1402,,JOHN,AV,,1402   JOHN AV ,14,66,College Hill,1402,,1402,,,Vacant Lot,A,C. B. 2471 JOHN AVE50 FT X 110 FTJ F BRYANS EST 2ND ADDNBLOCK 37 LOTS W10 & E9,Lot,,0,,,,5494
36559295000,4023,,GARFIELD,AV,,4023   GARFIELD AV ,12,56,Greater Ville,4023,,4023,,,Vacant Lot,A,CB 3655 GARFIELD25 FT X 116.67 FTP D MURPHY 2ND ADDNBLK 9LOT W-5,Lot,,0,,,,2937
36669460000,2521,N,SARAH,ST,,2521  N SARAH ST ,12,57,The Ville,2521,,2521,,,Vacant Lot,A,C. B. 3666 SARAH ST30 FT X 134 FT 8 5/8 INPRAIRIE PL ADDNBLOCK 5 LOT N 31,Lot,,0,,,,4059
35969020000,4116,,HULL,PL,,4116   HULL PL ,11,68,O'Fallon,4116,,4116,,,Vacant Lot,A,C. B. 3596 HULL PL1 FT X 131 FT 10 INHULLS ADDNBLOCK 5 LOT N 13,Lot,,0,Yes,,,193
23979180000,4013,,VEST,AV,,4013   VEST AV ,14,65,Hyde Park,4013,,4015,,,Vacant Lot,A,C B 2397 VEST AV60 FT X 117 FT 6 INBENTZEN ADDNLOT 42 & 43,Lot,,0,,,,5852
44259040000,4328,,LEE,AV,,4328   LEE AV ,11,68,O'Fallon,4328,,4328,,Demolished: 2 story brick,Vacant Lot,A,CB 4425 LEE31 FT X 210 FTBAMBERGER ADDNLOT W-39,Lot,,0,,,,6487
44279210000,4119,,HARRIS,AV,,4119   HARRIS AV ,11,68,O'Fallon,4119,,4119,,,Vacant Lot,A,C. B. 4427 HARRIS25 FT X 127 FT 10 INNORTHERN CENTRAL ADDNBLOCK 2 LOT 29,Lot,,0,,,,3198
44279220000,4117,,HARRIS,AV,,4117   HARRIS AV ,11,68,O'Fallon,4117,,4117,,,Vacant Lot,A,C. B. 4427 HARRIS25 FT X 127 FT 10 INNORTHERN CENTRAL ADDNBLOCK 2 LOT 28,Lot,,0,,,,3198
44409040000,4148,,LEXINGTON,AV,,4148   LEXINGTON AV ,12,56,Greater Ville,4148,,4148,,,Vacant Lot,A,C.B. 4440 EA LEXINGTON25 FT X 179 FT 3 INJ B CLAYS ADDNBLOCK 25LOT 11,Lot,,0,,,,4511
52809080000,5522,,LABADIE,AV,,5522   LABADIE AV ,13,50,Wells Goodfellow,5522,,5522,,vacant lot w/ green lien,Vacant Lot,A,C. B. 5280 LABADIE AVE25 FT X 120 FT 6 INFAIRBANKS PARK ADDNBLOCK 1 LOT 30,Lot,,0,,,,3036
52779280000,862,,ELIAS,AV,,862   ELIAS AV ,13,74,Baden,862,,862,,,Vacant Lot,A,C. B.5277 ELIAS AVE30 FT X 127 FT 6 INMCDERMOTT TO BADEN ADDNLOT 34,Lot,,0,,,,3780
09329100000,2620,,DR MARTIN LUTHER KING,DR,,2620   DR MARTIN LUTHER KING DR ,11,59,Jeff Vanderlou,2620,,2620,,,Vacant Lot,,CB 932 DR MARTIN LUTHER KING DR25 FT X 147 FT 2 INMILLS ADDNBLOCK 1 LOT E-3,Lot,Yes,0,,,,3666
10879020000,2320,,DODIER,ST,,2320   DODIER ST ,14,60,St. Louis Place,2320,,2320,,,Vacant Lot,A,C.B. 1087 DODIER ST37.20 FT X 108 FTSULLIVAN PLACELOT 8,Lot,,0,,,,3996
44409030000,4152,,LEXINGTON,AV,,4152   LEXINGTON AV ,12,56,Greater Ville,4152,,4152,,,Vacant Lot,A,C. B. 4440EA LEXINGTON25 FT X 179 FTCHAS A & GEORGE H CLAYS ADLOT 2,Lot,,0,,,,4511
44449260000,3534,N,NEWSTEAD,AV,,3534  N NEWSTEAD AV ,12,56,Greater Ville,3534,,3538,,one story commercial store front,Commercial,A,C. B. 4444 NEWSTEAD AVE50 FT / IRREG X 54 FT / 66 FTCLAYS ORCHARD TRACT ADDNLOTS PT 6 & 7 BLOCK 19 BNDS 28 FT 5 IN N N1 OF ALLEY,Building,,1,,,,2964
48229390000,2931,,SEMPLE,AV,,2931   SEMPLE AV ,13,50,Wells Goodfellow,2931,,2931,,vacant lot w/ green lien,Vacant Lot,A,C B 4822 SEMPLE AVE25 FT X 172 FT 7 INMASS MUTUAL LIFE INS CO ADDNBLOCK 6 LOT S 23,Lot,,0,,,,4318
48269080000,5738,,THEODOSIA,AV,,5738   THEODOSIA AV ,13,50,Wells Goodfellow,5738,,5738,,,Vacant Lot,C,C B 4826 THEODOSIA AVE25 FT X 120 FTMASS MUTUAL L I CO ADDNBLOCK 1 LOT 75,Lot,,0,,,,2991
55699150000,5244,,DAVISON,AV,,5244   DAVISON AV ,13,72,Walnut Park East,5244,,5244,,,Vacant Lot,A,C.B.5569 DAVISON AVE30 FT X 125 FTSTRODTMANS TO W HARNEY HTS ADDNBLOCK 2 LOT 15,Lot,,0,,,,3765
35469360000,4531,,MARY,AV,,4531   MARY AV ,11,68,O'Fallon,4531,,4531,,1 story 1 unit brick,Residential,A,C. B. 3546 MARY AVE50 FT X 125 FTOFALLON EST ADDNBLK 2 LOTS 47 & 48,Building,,1,,,,6248
35679310000,4255,,HARRIS,AV,,4255   HARRIS AV ,11,68,O'Fallon,4255,,4255,,,Vacant Lot,A,C. B. 3567 HARRIS26 FT X 155 FT 9 INWANSTRATH PLACE ADDNLOT N 28,Lot,,0,,,,4041
24769210000,2011,,JOHN,AV,,2011   JOHN AV ,14,66,College Hill,2011,,2011,,,Vacant Lot,C,C B 2476 JOHN AV25 FT X 110 FTBRYAN EST 2ND ADDNBLK 44 LOT E 1/2 OF 13,Lot,,0,,,,2752
23979050000,3918,,PARNELL,ST,,3918   PARNELL ST ,14,65,Hyde Park,3918,,3918,,,Vacant Lot,A,C.B. 2397 PARNELL25 FT X 127 FT 6 INSTUEVERS ADDNLOT 18,Lot,,0,,,,3188
23979130000,3940,,PARNELL,ST,,3940   PARNELL ST ,14,65,Hyde Park,3940,,3940,,,Vacant Lot,A,C.B. 2397 PARNELL25 FT X 127 FT 6 INBENTZEN ADDNLOT 46 W-47,Lot,,0,,,,3328
24119240000,1417,,BREMEN,AV,,1417   BREMEN AV ,14,65,Hyde Park,1417,,1417,,,Vacant Lot,C,C. B.2411 BREMEN20 FT X 123 FT 3 INN PK PL ADDNLOT 48,Lot,,0,,,,2444
24269090000,4211,,GLASGOW,AV,,4211   GLASGOW AV ,14,67,Fairground Neighborhood,4211,,4211,,,Vacant Lot,A,C B 2426 GLASGOW25 FT X 87 FT 11 INCARDINAL TR ADDNBLK 7 LOT 10,Lot,,0,,,,2208
24189130000,2101,,ANGELICA,ST,,2101   ANGELICA ST ,14,65,Hyde Park,2101,,2109,,Demolished: 1 story brick,Vacant Lot,A,"C. B. 2418 ANGELICA68 FT 7 IN / 65 FT 2 3/4 INX 123 FT 10 IN /124 FT 0 1/2 INNW SVGS BNK ADDN BLK 2LOT PT 8 "" STRP 3 FT W FROM N TO S",Lot,,0,,,,7502
27459370000,4657,,MICHIGAN,AV,,4657   MICHIGAN AV ,3,17,Mount Pleasant,4657,,4657,,vacant lot,Vacant Lot,A,C.B.2745 MICHIGAN AVE37 FT 6 IN X 125 FTRYAN & MCNULTY ADDNBLK 6LOT 29 S PT 30,Lot,,,,,,4730
10879030000,2340,,DODIER,ST,,2340   DODIER ST ,14,60,St. Louis Place,2340,,2340,,,Vacant Lot,A,C.B. 1087 DODIER ST37.20 FT X 108 FTSULLIVAN PLACELOT 3,Lot,,0,,,,3996
38189095000,1425,,TEMPLE,PL,,1425   TEMPLE PL ,13,78,Hamilton Heights,1425,,1425,,,Vacant Lot,A,C. B. 3818EA TEMPLE PL25 FT X 118 FT 6 3/4 INMT GAMBLE ADDNLOT S-23,Lot,,0,,,,2963
37809440000,1709,,MARCUS,AV,,1709   MARCUS AV ,12,55,Kingsway East,1709,,1709,,Demolished: 2.5 story brick,Vacant Lot,A,C B 3780 MARCUS AV28 FT 9 IN X 160 FTCHRISTIAN 2ND ADDNLOT PT 38BDN 50 FT S OF ALLEY,Lot,,0,,,,4600
45479240000,5608,,CLEMENS,AV,,5608   CLEMENS AV ,10,48,West End,5608,,5608,,,Vacant Lot,C,C.B. 4547 CLEMENS7 FT 6 IN X 104 FT 10 INCLEMENS PL ADDNLOT NW-40,Lot,,0,Yes,,,786
45529045000,4734,,NEWBERRY,TER,,4734   NEWBERRY TER ,10,54,Lewis Place,4734,,4736,,,Vacant Lot,A,C.B. 4552 NEWBERRY TER50 FT X 139 FTLEWIS & MARSHALL ADDNLOT E-13 W-14,Lot,,0,,,,7004
37059090000,4430,,COTTAGE,AV,,4430   COTTAGE AV ,12,57,The Ville,4430,,4430,,,Vacant Lot,C,C. B. 3705 COTTAGE40 FT X 134 FT 6 INWASH 3RD ADDNBD W-373 FT E EL TAYLOR,Lot,,0,,,,5372
37079430000,2724,N,TAYLOR,AV,,2724 R N TAYLOR AV ,12,57,The Ville,2724,R,2724,R,,Vacant Lot,A,C. B. 3707 ALLEY25 FT X 40 FTTAYLOR ADDNBLOCK 3 LOT E 10,Lot,Yes,0,,,,1006
60989290000,5835,,TERRY,AV,,5835   TERRY AV ,13,50,Wells Goodfellow,5835,,5835,,,Vacant Lot,A,C. B. 6098 TERRY35.01 FT / 35.15 FT X124.94 FT / 127.60 FTHAMILTON HTS ADDNBLOCK 3 LOT 17,Lot,,0,,,,4460
60989320000,5845,,TERRY,AV,,5845   TERRY AV ,13,50,Wells Goodfellow,5845,,5847,,,Vacant Lot,A,C. B. 6098 TERRY AVE43 FT X 125 FTHAMILTON HTS ADDNBLOCK 3LOT 14 & W-15,Lot,,0,,,,5315
55259270000,5519,,BEACON,AV,,5519   BEACON AV ,13,72,Walnut Park East,5519,,5519,,,Vacant Lot,A,CB 5525 BEACON25FT X 125FTFLOR AVE HILLS ADDNBLOCK 2 LOT 19,Lot,,0,,,,3118
